id,title,price,currency,condition,year,make,model,seller,listing_url,images,description
84634074,Fender Fender Stratocaster - Fiesta Red - (Pre-Owned) 1963 - Fiesta Red,15428.18,USD,Excellent,1963,Fender,Fender Stratocaster - Fiesta Red - (Pre-Owned),Southend Music Exchange,https://reverb.com/item/84634074-fender-fender-stratocaster-fiesta-red-pre-owned-1963-fiesta-red,"https://rvb-img.reverb.com/i/s--nbnh2Xxd--/quality=medium-low,height=800,width=800,fit=contain/muxrbe43nkzxm8xgx5qo.jpg|https://rvb-img.reverb.com/i/s--f8Lx7iE9--/quality=medium-low,height=800,width=800,fit=contain/vna8nok6a8ymg3lpylje.jpg|https://rvb-img.reverb.com/i/s--GAcH2Ap2--/quality=medium-low,height=800,width=800,fit=contain/hs3oykllqpnnennbb2po.jpg|https://rvb-img.reverb.com/i/s--HK2KoAQB--/quality=medium-low,height=800,width=800,fit=contain/gfrtf1mqabkjypbfpepv.jpg|https://rvb-img.reverb.com/i/s--MsVLl5xh--/quality=medium-low,height=800,width=800,fit=contain/zp7aznuw7lno9emjnvmb.jpg|https://rvb-img.reverb.com/i/s--aJqSxwTv--/quality=medium-low,height=800,width=800,fit=contain/pcdmvvyyzuu5wxiwqxti.jpg|https://rvb-img.reverb.com/i/s--w7HSG7LM--/quality=medium-low,height=800,width=800,fit=contain/bvxmxiyibyqnoomotv8a.jpg|https://rvb-img.reverb.com/i/s--vS5HdotX--/quality=medium-low,height=800,width=800,fit=contain/dyleirkqli0pcnxlsozy.jpg|https://rvb-img.reverb.com/i/s--WH9L8vc3--/quality=medium-low,height=800,width=800,fit=contain/oim9dmiotvg2hbnmieqm.jpg|https://rvb-img.reverb.com/i/s--woKKbG6R--/quality=medium-low,height=800,width=800,fit=contain/wuxaitwsovsb2gstxnu6.jpg|https://rvb-img.reverb.com/i/s--WPXGoRjA--/quality=medium-low,height=800,width=800,fit=contain/rt3opa3xzp99w8xon8gu.jpg|https://rvb-img.reverb.com/i/s--kI3wbz94--/quality=medium-low,height=800,width=800,fit=contain/xwv2ybb5lyzpg9d5goub.jpg|https://rvb-img.reverb.com/i/s--aH0uik8b--/quality=medium-low,height=800,width=800,fit=contain/wuezkijekd0p8heojxb7.jpg","<p><i><b><strong>IN STORE COLLECTION ONLY.&nbsp;TEST DRIVE BY APPOINTMENT ONLY. IN STORE COLLECTION ONLY. WE WILL NOT POST THIS ITEM.</strong></b></i></p><p><b><strong>Well well well. You don't see one of these every day. The real deal.</strong></b></p><p><b><strong>Southend Music Exchange is extremely lucky to present for sale this glorious 1963 Fender Stratocaster, in gorgeous&nbsp;</strong></b><i><b><strong>proper&nbsp;</strong></b></i><b><strong>Fiesta Red, which whilst a refinish job is absolutely stunning and has checked up beautifully. This is a genuine pre-CBS player grade Stratocaster, fully inspected and authenticated here at Southend Music Exchange.&nbsp;</strong></b></p><p><b><strong>The neck pickup had to be rewound which has been carried out by our highly experienced technician here at Southend Music Exchange. Period correct materials have been used and it has been wound to the exact spec that would've been implemented in 1963.&nbsp;</strong></b></p><p><b><strong>Suffice to say, this instrument is a stunning player. The frets are original and reasonably low, but play beautifully and quickly. The Fiesta Red refinish has aged gloriously and would be impossible to detect had I not been informed that it's a refinish. The Brazilian rosewood fingerboard is gorgeous and dark, just as it should be. The&nbsp;pickups? Man alive. This guitar sounds gorgeous.</strong></b></p><p><b><strong>If you're after a stunning player's grade 60's Strat, this could very well be the one for you. Don't miss it.</strong></b></p><p><b><strong>TEST DRIVE BY REQUEST ONLY.&nbsp;COLLECTION ONLY. WE WILL NOT POST THIS ITEM.</strong></b></p><p>SPECS&nbsp;</p><ul><li>Body: Alder</li><li>Body Finish: Fiesta Red</li><li>Neck: Maple</li><li>Fingerboard: Brazilian Rosewood</li><li>Radius: 7.25”</li><li>Frets:&nbsp;21 (Original)</li><li>Scale Length: 25.5” (650 mm)</li><li>Bridge: Fender Original 1963 Tremolo unit&nbsp;(No tremolo arm)</li><li>Pickups: Bridge/Middle/Neck 1963 Fender</li><li>Tuners: 60’s single line Klusons</li><li>Fender&nbsp;Black Hardcase included</li><li>Weight: 3425g / 7.8lb</li></ul>"
94485799,Fender Fender Stratocaster Highway One HSS 2009 2009,1563.58,USD,Excellent,2009,Fender,Fender Stratocaster Highway One HSS 2009,Sound Boutique,https://reverb.com/item/94485799-fender-fender-stratocaster-highway-one-hss-2009-2009,"https://rvb-img.reverb.com/i/s--Noe2Pp02--/quality=medium-low,height=800,width=800,fit=contain/49189b68-809f-4fd8-9535-989e95f2b949.jpeg|https://rvb-img.reverb.com/i/s--0Rj8NEzE--/quality=medium-low,height=800,width=800,fit=contain/dcf5624e-25eb-4a27-8e81-2e86304ed1a5.jpeg|https://rvb-img.reverb.com/i/s--YDbmwODd--/quality=medium-low,height=800,width=800,fit=contain/0bd7c51c-4a1b-427d-96b9-c3c4a17d59d8.jpeg|https://rvb-img.reverb.com/i/s--_otjHYQ2--/quality=medium-low,height=800,width=800,fit=contain/7fbd18a6-d084-43c8-abf3-fa5fb21f83ae.jpeg|https://rvb-img.reverb.com/i/s--Zz0ak20V--/quality=medium-low,height=800,width=800,fit=contain/8ac465d4-dcb4-44ee-921c-16c9185e45e4.jpeg|https://rvb-img.reverb.com/i/s--sjPOVlR6--/quality=medium-low,height=800,width=800,fit=contain/9709b66c-e009-4c38-8729-883dc606b444.jpeg|https://rvb-img.reverb.com/i/s--4G80I8SU--/quality=medium-low,height=800,width=800,fit=contain/0381293e-67da-4c3a-b1f7-19936498dfd5.jpeg|https://rvb-img.reverb.com/i/s--AItwc9VF--/quality=medium-low,height=800,width=800,fit=contain/bd3dfec9-ee06-4a9d-b349-34084d718e39.jpeg|https://rvb-img.reverb.com/i/s--PCdXd1uu--/quality=medium-low,height=800,width=800,fit=contain/0afc29ba-3191-4879-bb23-0ff080bb632a.jpeg|https://rvb-img.reverb.com/i/s--7kHyB1B_--/quality=medium-low,height=800,width=800,fit=contain/c0fbd44f-0d98-44c2-934f-0a0e0698acef.jpeg|https://rvb-img.reverb.com/i/s--SeWNwh_2--/quality=medium-low,height=800,width=800,fit=contain/72136fff-869e-4424-9199-208410531770.jpeg|https://rvb-img.reverb.com/i/s--Xv6PHmX8--/quality=medium-low,height=800,width=800,fit=contain/bc510b2c-78c6-4884-98a3-6e92fa3f6758.jpeg|https://rvb-img.reverb.com/i/s--Ez0qXkyy--/quality=medium-low,height=800,width=800,fit=contain/16a288eb-bbe5-4d5f-8385-ce1c81e44ec8.jpeg","<p>The <b><strong>Fender Stratocaster Highway One HSS (2009)</strong></b> is a versatile solid-body electric guitar, combining classic Strat tone with modern playability. Featuring an <b><strong>HSS pickup configuration</strong></b> (humbucker at the bridge and two single coils at the middle and neck), it delivers a wide range of sounds—from warm, vintage cleans to powerful rock leads.</p><p>Built with a comfortable <b><strong>solid body</strong></b>, sleek neck, and vintage-inspired hardware, the Highway One HSS offers smooth playability, reliable tuning stability, and a dynamic tonal palette suitable for studio work, live performances, and every style in between.</p><p>This 2009 model is in excellent condition, with all original hardware intact, and provides a perfect balance of classic Fender aesthetics and contemporary performance. A must-have for Strat enthusiasts, collectors, and gigging musicians seeking the iconic Stratocaster feel with extended tonal versatility.</p>"
87893985,Fender Fender Stratocaster 2000s? - Black laquer,775.00,USD,Excellent,2000s?,Fender,Fender Stratocaster,Naturally Music,https://reverb.com/item/87893985-fender-fender-stratocaster-2000s-black-laquer,"https://rvb-img.reverb.com/i/s--pyrMWoG9--/quality=medium-low,height=800,width=800,fit=contain/gsoyonawjlf1xhryfrdg.jpg|https://rvb-img.reverb.com/i/s--klCgchG3--/quality=medium-low,height=800,width=800,fit=contain/eyd3copjgm7hhwyj7zzj.jpg|https://rvb-img.reverb.com/i/s--D3_jM98W--/quality=medium-low,height=800,width=800,fit=contain/jewkby2rdypowa6uqfdv.jpg|https://rvb-img.reverb.com/i/s--PjQQTHEV--/quality=medium-low,height=800,width=800,fit=contain/ddxomyo4bjno9vh5h6uf.jpg|https://rvb-img.reverb.com/i/s--ZRYWdPvD--/quality=medium-low,height=800,width=800,fit=contain/cwskfy8rozlntoxcj2ph.jpg|https://rvb-img.reverb.com/i/s--TSZkjq5T--/quality=medium-low,height=800,width=800,fit=contain/fkyulyxf2k7es8me9lbk.jpg|https://rvb-img.reverb.com/i/s--MC3hpPO5--/quality=medium-low,height=800,width=800,fit=contain/plyr1iuwo64qoya1mt89.jpg|https://rvb-img.reverb.com/i/s--0xNprI6P--/quality=medium-low,height=800,width=800,fit=contain/ttqpcfx1xinxhgkxlcsp.jpg|https://rvb-img.reverb.com/i/s--k8xLwgVk--/quality=medium-low,height=800,width=800,fit=contain/zylfinh5h1gai3eszz0o.jpg|https://rvb-img.reverb.com/i/s--QQEJXw6m--/quality=medium-low,height=800,width=800,fit=contain/dl1gthfv6gtxmsubkifx.jpg","<p>This is a Mexican Fender Stratocaster.Has a good weight.The guitar is set up perfect. Action is super close.Pickups are hot,sway bary works great.Comes with fender gig bag.Maple neck.Big frets.</p>"
86290325,Fender Stratocaster 50th Anniversary Edition 2004,1998.00,USD,Very Good,2004,Fender,Fender Stratocaster 50th Anniversary Edition,Tall Toad Music,https://reverb.com/item/86290325-fender-stratocaster-50th-anniversary-edition-2004,"https://rvb-img.reverb.com/i/s--oW6gP0Ol--/quality=medium-low,height=800,width=800,fit=contain/fciq1iqwfrov5nqpuf79.jpg|https://rvb-img.reverb.com/i/s--TZSq2CQU--/quality=medium-low,height=800,width=800,fit=contain/ri77itph3xeajntv0hvs.jpg|https://rvb-img.reverb.com/i/s--8HXZxI5N--/quality=medium-low,height=800,width=800,fit=contain/xv8i3hggeb8qzbjzvf5x.jpg|https://rvb-img.reverb.com/i/s--0OTCxfBN--/quality=medium-low,height=800,width=800,fit=contain/k0liazrajrxkwmumj47r.jpg|https://rvb-img.reverb.com/i/s--KVwrg2Rj--/quality=medium-low,height=800,width=800,fit=contain/ll5kgfib4hhlwwtbcaiu.jpg|https://rvb-img.reverb.com/i/s--Pky-wc9u--/quality=medium-low,height=800,width=800,fit=contain/vejhqvaqdncbmnrss52a.jpg","<p>Celebrate history with this&nbsp;<b><strong>2004 Fender Stratocaster 50th Anniversary Edition</strong></b>. Featuring SCN pickups for noiseless operation and the original OHSC, this Strat is a collector’s dream and a player’s delight. Its blend of vintage style and modern innovation makes it a standout at&nbsp;<b><strong>$1998</strong></b>.</p><p><br></p><p>Shipping costs reflect shipping and insurance. &nbsp;Tall Toad has shipped thousands of instruments over the years.&nbsp;</p><p><br></p>"
94968984,Fender Stratocaster - Hardtail - 3-Tone Sunburst - 2nd Hand,2621.63,USD,Fair,,Fender,Fender Stratocaster - Hardtail - 3-Tone Sunburst - 2nd Hand,Rich Tone Music,https://reverb.com/item/94968984-fender-stratocaster-hardtail-3-tone-sunburst-2nd-hand,"https://rvb-img.reverb.com/i/s--wUvbMh6o--/quality=medium-low,height=800,width=800,fit=contain/e8ecf7fe-35ba-4cc8-9ebe-2b41d0018a24.jpg|https://rvb-img.reverb.com/i/s--mjPbIRCZ--/quality=medium-low,height=800,width=800,fit=contain/de63722a-2b12-4f85-ae75-86861061de68.jpg|https://rvb-img.reverb.com/i/s--SowQHiNJ--/quality=medium-low,height=800,width=800,fit=contain/da5826d7-de73-4ff5-b409-bc866a9afae2.jpg|https://rvb-img.reverb.com/i/s--88wehC33--/quality=medium-low,height=800,width=800,fit=contain/d512dd7d-2f9e-462b-bf5e-5cf05b79b51f.jpg|https://rvb-img.reverb.com/i/s--iWtpUIMR--/quality=medium-low,height=800,width=800,fit=contain/058ef7c9-c149-456b-8964-36037f84c601.jpg|https://rvb-img.reverb.com/i/s--OkiOxkOC--/quality=medium-low,height=800,width=800,fit=contain/9eb58415-b1ce-4b09-88a3-1da736e929c0.jpg|https://rvb-img.reverb.com/i/s--tctzY0ET--/quality=medium-low,height=800,width=800,fit=contain/7e394d9d-3ebf-4952-9d99-28fadfc19861.jpg|https://rvb-img.reverb.com/i/s--xQmQfIb7--/quality=medium-low,height=800,width=800,fit=contain/981e7199-3019-4862-b568-769f8c520e51.jpg|https://rvb-img.reverb.com/i/s--kHFxa3bk--/quality=medium-low,height=800,width=800,fit=contain/4e99983d-d88f-45ea-a0a3-0acc47fa5cd0.jpg|https://rvb-img.reverb.com/i/s--Ud12xrTw--/quality=medium-low,height=800,width=800,fit=contain/5ff07cba-2ed0-4102-ad0f-12806b759f53.jpg|https://rvb-img.reverb.com/i/s--8vxLanCq--/quality=medium-low,height=800,width=800,fit=contain/822b63b3-e193-47fe-8711-1a0eaa5d7d3c.jpg|https://rvb-img.reverb.com/i/s--z0ccU5vY--/quality=medium-low,height=800,width=800,fit=contain/6fd46066-d236-4bf0-beb7-f172911faa6e.jpg|https://rvb-img.reverb.com/i/s--_V5VESx---/quality=medium-low,height=800,width=800,fit=contain/ad0041c5-7164-44a2-8a67-fbc4929f27b8.jpg|https://rvb-img.reverb.com/i/s--TDOPSh-e--/quality=medium-low,height=800,width=800,fit=contain/2ef35b7c-1efc-4529-b1a8-4fdf28e1a872.jpg|https://rvb-img.reverb.com/i/s--9PwabNqm--/quality=medium-low,height=800,width=800,fit=contain/5ffa42fa-858e-4dea-81af-07b45f13fa37.jpg|https://rvb-img.reverb.com/i/s--_37skK-B--/quality=medium-low,height=800,width=800,fit=contain/cd81195a-32a0-4207-b595-e260d098c390.jpg|https://rvb-img.reverb.com/i/s--PciHDO3M--/quality=medium-low,height=800,width=800,fit=contain/f68b21f8-0892-4b08-81a2-e27d24fa4899.jpg|https://rvb-img.reverb.com/i/s--6CCDMeYh--/quality=medium-low,height=800,width=800,fit=contain/0e1ad5a7-608f-4020-9732-abba09591c63.jpg|https://rvb-img.reverb.com/i/s--ekUxEIQ8--/quality=medium-low,height=800,width=800,fit=contain/184ac884-4aab-4c32-b802-bd3f5fab2148.jpg|https://rvb-img.reverb.com/i/s--HRCOngi2--/quality=medium-low,height=800,width=800,fit=contain/da10dbed-7546-4388-975f-e218001c425f.jpg|https://rvb-img.reverb.com/i/s--sepHqqag--/quality=medium-low,height=800,width=800,fit=contain/4ecd35da-d50a-4c40-a0e2-63f314f74b90.jpg|https://rvb-img.reverb.com/i/s--32Wc-1ta--/quality=medium-low,height=800,width=800,fit=contain/e23cd6ee-b6d6-4fd3-bcd5-6f2e34d3b9a0.jpg|https://rvb-img.reverb.com/i/s--aK2aIwLz--/quality=medium-low,height=800,width=800,fit=contain/f05561af-63c2-4688-96d6-21788f38f960.jpg|https://rvb-img.reverb.com/i/s--XyAN3Q5I--/quality=medium-low,height=800,width=800,fit=contain/e9b04984-a327-4e83-a92a-dfc3b3a26d29.jpg|https://rvb-img.reverb.com/i/s--YRqacPqZ--/quality=medium-low,height=800,width=800,fit=contain/44680850-d978-4a85-abee-aaea8126bdf6.jpg","<p><strong>Fender Stratocaster - Hardtail - 3-Tone Sunburst - 2nd Hand Details:</strong></p><ul><li>Case/Box: Hard Case</li><li>Overall Condition: Fair</li><li>Serial: S957300</li><li>Weight: 8lb 3oz</li><li>Notes: Scratches throughout.</li></ul><p>This is a previously loved item and as such may have signs of use. Please note that whilst we do our best to picture our 2nd hand and Ex demo items in detail it is not always possible to picture all marks, scratches, and blemishes on these items. This may be due to the reflective nature of the item or the finish. We do try to give a broad indication of the general condition in the description, but this is just a guide. If you are looking for something in extremely good condition it is advised to call for a detailed talk through of the item before ordering. </p><p>If you have any questions about this item or would like to know more about it, please feel free to contact us with any specific questions and a member of our sales staff will get back to you straight away. </p><p><strong>Sell Your Gear</strong></p><p>As well as buying 2nd Hand items for cash we are also happy to take items as part exchange against all New, Ex Demo or 2nd hand. So, if you have anything to part exchange then please feel free to contact us through the ""sell your gear"" link above or email us and we will come back with a quote.</p><p><strong>Please Note</strong></p><p>This is a 2nd hand item and may not come with all originally included items, original components, or original accessories. Hi-tech items may also not include its original software. Please refer to the pictures and notes above for included items.</p><p> All our 2nd hand items are fully checked and setup in advance of shipping. We package very well and usually ship next working day unless the item is marked Collection Only. If the item is marked as Collection Only you can still reserve with a deposit using our reserve and collect facility at checkout or by contacting us.</p>"
97584995,FENDER FENDER Stratocaster Masterbuilt John English 1996 1996,8734.40,USD,Excellent,1996,Fender,FENDER Stratocaster Masterbuilt John English 1996,Le Guitarium,https://reverb.com/item/97584995-fender-fender-stratocaster-masterbuilt-john-english-1996-1996,"https://rvb-img.reverb.com/i/s--cniUXuqU--/quality=medium-low,height=800,width=800,fit=contain/d411d80b-b711-46e2-a230-df5c51492912.jpg|https://rvb-img.reverb.com/i/s--oB2sK6Vk--/quality=medium-low,height=800,width=800,fit=contain/a2263701-94c3-4f34-a789-377c308b4256.jpg|https://rvb-img.reverb.com/i/s--3iInzHqm--/quality=medium-low,height=800,width=800,fit=contain/5624a465-c214-4bdc-9612-d87289eead41.jpg|https://rvb-img.reverb.com/i/s--dmO4y1GZ--/quality=medium-low,height=800,width=800,fit=contain/7ed20836-b8a9-47f3-b4e1-5c39ae3d62ae.jpg|https://rvb-img.reverb.com/i/s--tYCDW38_--/quality=medium-low,height=800,width=800,fit=contain/aabe0b4f-202d-4625-8e50-1e2b8367eb61.jpg|https://rvb-img.reverb.com/i/s--tPc6UH4z--/quality=medium-low,height=800,width=800,fit=contain/d00c9201-6ff7-4fa0-97ab-9e790b7cf0d2.jpg|https://rvb-img.reverb.com/i/s--SAwih1Kx--/quality=medium-low,height=800,width=800,fit=contain/17e28c9f-a516-4512-8cad-7ca8711af93f.jpg|https://rvb-img.reverb.com/i/s--Q1DNNjtq--/quality=medium-low,height=800,width=800,fit=contain/41fafbb9-593c-42b2-b65b-ddc56dc60ef6.jpg|https://rvb-img.reverb.com/i/s--5W_2vNM1--/quality=medium-low,height=800,width=800,fit=contain/8a4ba2a0-2492-4b4f-bdc0-117eaded1a8a.jpg|https://rvb-img.reverb.com/i/s--WJbNx8bC--/quality=medium-low,height=800,width=800,fit=contain/c3a5dceb-729f-4fe6-a740-29fd277a5834.jpg|https://rvb-img.reverb.com/i/s--BjR36nJn--/quality=medium-low,height=800,width=800,fit=contain/92bc4ab3-aa43-4f1c-b910-e4654b17466a.jpg|https://rvb-img.reverb.com/i/s--Xda9uy3P--/quality=medium-low,height=800,width=800,fit=contain/4779d5eb-d308-4ebd-a615-f275790152cd.jpg|https://rvb-img.reverb.com/i/s--GTP-bOSF--/quality=medium-low,height=800,width=800,fit=contain/e91c3ea8-3976-41fc-b547-c07e72589c5a.jpg|https://rvb-img.reverb.com/i/s--iJffhZpJ--/quality=medium-low,height=800,width=800,fit=contain/d66f9441-e2e0-4fb2-86f3-1202298b3b3d.jpg|https://rvb-img.reverb.com/i/s--vYDqEKpP--/quality=medium-low,height=800,width=800,fit=contain/45ae698f-bd72-4ca9-b693-3dc15bdc81e6.jpg|https://rvb-img.reverb.com/i/s--LR4OvXzm--/quality=medium-low,height=800,width=800,fit=contain/b677d8f4-5497-4ea1-a064-ae89e4ee9084.jpg|https://rvb-img.reverb.com/i/s--jcVGvaBs--/quality=medium-low,height=800,width=800,fit=contain/42c960d4-014b-47c7-b995-aeb49257236a.jpg|https://rvb-img.reverb.com/i/s--ZAvYnOOn--/quality=medium-low,height=800,width=800,fit=contain/453f66d7-dc8c-4e12-a325-e7f843b8c4f0.jpg|https://rvb-img.reverb.com/i/s--D7nrlAQj--/quality=medium-low,height=800,width=800,fit=contain/a13fb7aa-01a2-449f-addb-03a9744135bb.jpg|https://rvb-img.reverb.com/i/s--uvYBpLkk--/quality=medium-low,height=800,width=800,fit=contain/c9bef753-854d-4a1f-9d7b-4e2aa70791d0.jpg|https://rvb-img.reverb.com/i/s--7EUSJPUd--/quality=medium-low,height=800,width=800,fit=contain/69c786e2-faab-4dba-b544-15a810df439d.jpg|https://rvb-img.reverb.com/i/s--F4a3TOzc--/quality=medium-low,height=800,width=800,fit=contain/2dce1810-2cb3-4282-a85e-0e06bdade4df.jpg|https://rvb-img.reverb.com/i/s--NAuy0tpL--/quality=medium-low,height=800,width=800,fit=contain/392044e3-2b24-4cf8-ac26-d3cdb95f5f3c.jpg","<p>FENDER Stratocaster Masterbuilt John English 1996</p> <p>Une très belle Stratocaster Custom Shop en finition «&nbsp;vintage white&nbsp;» fabriquée en 1996 par le célèbre master builder John English !</p> <p>La guitare a été faite sur mesure pour un certain «&nbsp;Jim Malloy&nbsp;».</p> <p>Le manche 50’s en V qui reprend le modèle «&nbsp;Clapton&nbsp;» est en érable flamé et signé sur le talon «&nbsp;J.English 2-96&nbsp;».</p> <p>Le corps est en aulne et est lui aussi signé «&nbsp;English custom shop&nbsp;».</p> <p>Elle est équipée d’un circuit&nbsp; «&nbsp;Clapton Mid Boost&nbsp;» et de deux micros Custom Shop, en effet il semblerait</p> <p>que le micro «&nbsp;Neck&nbsp;» a été remplacé par un micro à plots non étagés.</p> <p>On notera une petite réparation au au niveau du «&nbsp;truss Rod Nut&nbsp;», celui-ci à été changé car il était trop abimé.</p> <p>La guitare est en très bon état et est livrée avec sont étui d’origine.</p>  <p>A beautiful Custom Shop Stratocaster in vintage white finish, made in 1996 by the renowned master builder John English!</p> <p>The guitar was custom-made for «&nbsp;Jim Malloy&nbsp;».</p> <p>The 50s V-shaped flamed maple neck, based on the Clapton model is signed on the heel «&nbsp;J.English 2-96&nbsp;».</p> <p>The alder body is also signed «&nbsp;English Custom Shop&nbsp;».</p> <p>It is equipped with a Clapton Mid Boost circuit and two Custom Shop pickups; it appears</p> <p>that the neck pickup has been replaced with a non-staggered pole piece pickup.</p> <p>There is a small repair to the truss rod nut, which was replaced because it was too damaged.</p> <p>The guitar is in very good condition and comes with its original case.</p>"
